"","country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share","error"
"419","KEN",2026,5,118.567,2184.801,429.222,7909.141,0.2,NA
"420","KEN",2027,5,124.597,2257.632,459.122,8319.058,0.203,NA
"421","KEN",2028,5,133.201,2373.765,490.851,8747.405,0.207,NA
"422","KEN",2029,5,142.736,2502.266,524.881,9201.521,0.211,NA
"423","LSO",2012,5.1,2.465,1261.443,5.078,2598.797,0.005,NA
"424","LSO",2013,1.8,2.345,1191.994,5.256,2671.824,0.005,NA
"425","LSO",2014,2.1,2.477,1250.627,5.458,2755.988,0.005,NA
"426","LSO",2015,3.2,2.202,1104.543,5.687,2852.661,0.005,NA
"427","LSO",2016,1.9,2.206,1099.146,5.849,2914.15,0.005,NA
"428","LSO",2017,-2.7,2.424,1199.628,5.791,2865.909,0.005,NA
"429","LSO",2018,-1.5,2.472,1215.317,5.778,2840.241,0.004,NA
"430","LSO",2019,-2.9,2.323,1134.4,5.644,2755.645,0.004,NA
"431","LSO",2020,-5.3,2.092,1014.795,5.795,2810.687,0.004,NA
"432","LSO",2021,1.7,2.427,1162.787,5.818,2787.964,0.004,NA
"433","LSO",2022,1.6,2.267,1073.483,6.331,2997.264,0.004,NA
"434","LSO",2023,2.2,2.211,1034.246,6.703,3135.253,0.004,NA
"435","LSO",2024,2.8,2.297,1061.813,7.055,3260.421,0.004,NA
"436","LSO",2025,2.3,2.424,1106.795,7.348,3355.499,0.004,NA
"437","LSO",2026,1.9,2.541,1146.294,7.629,3442.148,0.004,NA
"438","LSO",2027,2.1,2.663,1187.183,7.933,3536.412,0.004,NA
"439","LSO",2028,2.1,2.784,1226.297,8.248,3632.654,0.003,NA
"440","LSO",2029,2.1,2.919,1270.449,8.579,3733.382,0.003,NA
"441","LBR",2012,8.4,2.675,646.662,6.676,1614.084,0.007,NA
"442","LBR",2013,8.8,3.044,716.576,7.389,1739.494,0.007,NA
"443","LBR",2014,0.7,3.09,708.816,7.57,1736.307,0.007,NA
"444","LBR",2015,0,3.092,691.369,7.641,1708.652,0.007,NA
"445","LBR",2016,-1.6,3.256,709.824,7.588,1654.232,0.006,NA
"446","LBR",2017,2.5,3.321,706.239,7.915,1683.226,0.006,NA
"447","LBR",2018,1.2,3.264,677.356,8.496,1763.071,0.006,NA
"448","LBR",2019,-2.5,3.08,623.887,8.89,1800.756,0.006,NA
"449","LBR",2020,-3,3.037,600.475,8.168,1614.957,0.006,NA
"450","LBR",2021,5,3.509,677.387,8.084,1560.62,0.005,NA
"451","LBR",2022,4.8,3.974,749.187,9.077,1711.021,0.005,NA
"452","LBR",2023,4.6,4.39,808.259,9.835,1810.556,0.005,NA
"453","LBR",2024,5.1,4.756,855.186,10.579,1902.323,0.005,NA
"454","LBR",2025,5.8,5.051,887.426,11.4,2002.749,0.006,NA
"455","LBR",2026,5.9,5.351,918.578,12.295,2110.778,0.006,NA
"456","LBR",2027,6,5.702,956.794,13.277,2228.041,0.006,NA
"457","LBR",2028,6,6.14,1007.411,14.334,2351.757,0.006,NA
"458","LBR",2029,6,6.512,1044.757,15.467,2481.442,0.006,NA
"459","MDG",2012,3,11.579,538.541,32.768,1524.048,0.034,NA
"460","MDG",2013,2.3,12.424,560.939,34.092,1539.309,0.033,NA
"461","MDG",2014,3.3,12.523,548.905,35.844,1571.125,0.033,NA
"462","MDG",2015,3.1,11.323,481.807,37.31,1587.588,0.033,NA
"463","MDG",2016,4,11.849,489.439,39.169,1617.97,0.033,NA
"464","MDG",2017,3.9,13.176,528.379,41.438,1661.708,0.033,NA
"465","MDG",2018,3.2,13.76,535.948,42.524,1656.275,0.032,NA
"466","MDG",2019,4.4,14.105,531.75,45.498,1715.3,0.033,NA
"467","MDG",2020,-7.1,13.051,477.375,43.15,1578.279,0.031,NA
"468","MDG",2021,5.7,14.555,516.529,47.488,1685.297,0.031,NA
"469","MDG",2022,4,15.135,522.583,52.909,1826.879,0.031,NA
"470","MDG",2023,3.8,15.79,530.466,56.896,1911.404,0.031,NA
"471","MDG",2024,4.5,17.212,562.585,60.877,1989.82,0.031,NA
"472","MDG",2025,4.6,18.104,575.742,64.834,2061.846,0.032,NA
"473","MDG",2026,4.7,19.622,607.133,69.141,2139.34,0.032,NA
"474","MDG",2027,4.8,21.328,642.087,73.791,2221.467,0.033,NA
"475","MDG",2028,5,23.586,690.844,78.9,2311.044,0.033,NA
"476","MDG",2029,5,25.555,728.275,84.365,2404.26,0.034,NA
"477","MWI",2012,1.9,8.421,506.3,19.056,1145.745,0.02,NA
"478","MWI",2013,5.2,7.648,446.999,20.388,1191.523,0.02,NA
"479","MWI",2014,5.7,8.526,484.322,21.925,1245.505,0.02,NA
"480","MWI",2015,3,9.014,497.737,22.782,1257.919,0.02,NA
"481","MWI",2016,2.3,7.733,415.016,23.52,1262.343,0.02,NA
"482","MWI",2017,4,8.943,466.559,24.899,1298.938,0.02,NA
"483","MWI",2018,4.4,9.882,501.113,25.272,1281.5,0.019,NA
"484","MWI",2019,5.4,11.031,543.685,27.521,1356.486,0.02,NA
"485","MWI",2020,1,11.847,567.59,29.543,1415.382,0.021,NA
"486","MWI",2021,4.6,12.475,580.923,33.832,1575.454,0.022,NA
"487","MWI",2022,0.9,12.531,567.203,36.577,1655.638,0.021,NA
"488","MWI",2023,1.5,12.674,557.633,38.45,1691.672,0.021,NA
"489","MWI",2024,1.8,10.844,463.733,40.074,1713.774,0.021,NA
"490","MWI",2025,4,10.784,448.289,42.453,1764.67,0.021,NA
"491","MWI",2026,4.3,11.056,446.708,45.1,1822.226,0.021,NA
"492","MWI",2027,4.5,11.611,456.013,47.995,1884.929,0.021,NA
"493","MWI",2028,4.6,12.255,467.806,51.123,1951.567,0.022,NA
"494","MWI",2029,4.6,12.953,480.632,54.455,2020.583,0.022,NA
"495","MLI",2012,-0.8,12.45,753.869,31.156,1886.542,0.032,NA
"496","MLI",2013,2.3,13.243,778.808,32.413,1906.203,0.032,NA
"497","MLI",2014,7.1,14.369,818.665,35.314,2011.989,0.033,NA
"498","MLI",2015,6.2,13.106,723.581,37.842,2089.202,0.034,NA
"499","MLI",2016,5.9,14.022,749.846,40.437,2162.381,0.035,NA
"500","MLI",2017,5.3,15.36,795.387,43.345,2244.519,0.035,NA
"501","MLI",2018,4.7,17.079,856.743,45.992,2307.161,0.035,NA
"502","MLI",2019,4.8,17.281,840.211,50.134,2437.558,0.036,NA
"503","MLI",2020,-1.2,17.643,831.034,50.338,2371.085,0.036,NA
"504","MLI",2021,3.1,19.786,902.852,53.829,2456.262,0.035,NA
"505","MLI",2022,3.5,18.322,809.941,59.67,2637.795,0.035,NA
"506","MLI",2023,4.4,20.21,865.599,64.507,2762.817,0.035,NA
"507","MLI",2024,3.8,21.653,898.46,68.526,2843.339,0.035,NA
"508","MLI",2025,4.4,23.214,933.147,72.81,2926.792,0.036,NA
"509","MLI",2026,4.9,24.919,970.433,77.795,3029.588,0.036,NA
"510","MLI",2027,4.9,26.613,1004.077,83.106,3135.461,0.037,NA
"511","MLI",2028,4.9,28.454,1040.048,88.776,3244.905,0.037,NA
"512","MLI",2029,4.9,30.445,1078.096,94.834,3358.172,0.038,NA
"513","MRT",2012,4.5,6.721,1946.079,17.055,4938.38,0.017,NA
"514","MRT",2013,4.2,7.331,2072.492,18.065,5106.932,0.018,NA
"515","MRT",2014,4.3,6.615,1826.78,19.165,5292.297,0.018,NA
"516","MRT",2015,5.4,6.182,1668.065,20.383,5500.154,0.018,NA
"517","MRT",2016,1.3,6.414,1690.813,20.836,5492.643,0.018,NA
"518","MRT",2017,6.3,6.826,1758.542,22.54,5806.925,0.018,NA
"519","MRT",2018,4.8,7.472,1882.203,23.55,5932.326,0.018,NA
"520","MRT",2019,3.1,7.894,1945.05,25.064,6175.817,0.018,NA
"521","MRT",2020,-0.4,8.464,2040.677,26.408,6367.42,0.019,NA
"522","MRT",2021,0.7,9.126,2152.336,27.635,6517.749,0.018,NA
"523","MRT",2022,6.8,9.564,2206.776,31.618,7295.056,0.018,NA
"524","MRT",2023,6.5,10.649,2403.679,34.887,7874.978,0.019,NA
"525","MRT",2024,4.4,10.761,2376.285,37.285,8233.316,0.019,NA
"526","MRT",2025,4.2,11.08,2393.647,39.571,8548.412,0.019,NA
"527","MRT",2026,4.2,11.64,2459.935,41.998,8875.897,0.02,NA
"528","MRT",2027,5.3,12.348,2553.006,45.016,9307.108,0.02,NA
"529","MRT",2028,6.4,13.303,2690.755,48.762,9862.622,0.021,NA
"530","MRT",2029,4.5,13.818,2734.134,51.88,10265.489,0.021,NA
"531","MOZ",2012,8,16.688,671.212,25.417,1022.309,0.026,NA
"532","MOZ",2013,6.6,17.198,672.832,27.549,1077.771,0.027,NA
"533","MOZ",2014,7.7,17.978,683.942,30.187,1148.411,0.028,NA
"534","MOZ",2015,7.4,16.209,599.4,32.72,1209.969,0.029,NA
"535","MOZ",2016,4.7,12.069,433.672,34.582,1242.633,0.03,NA
"536","MOZ",2017,2.6,13.265,463.005,36.13,1261.14,0.029,NA
"537","MOZ",2018,3.5,15.017,510.38,38.467,1307.33,0.029,NA
"538","MOZ",2019,2.3,15.513,512.216,41.503,1370.398,0.03,NA
"539","MOZ",2020,-1.2,14.235,456.582,43.455,1393.756,0.031,NA
"540","MOZ",2021,2.4,16.168,504.038,46.206,1440.46,0.03,NA
"541","MOZ",2022,4.4,18.884,572.757,51.66,1566.912,0.03,NA
"542","MOZ",2023,5.4,20.958,618.283,56.429,1664.707,0.031,NA
"543","MOZ",2024,4.3,22.495,645.329,60.29,1729.561,0.031,NA
"544","MOZ",2025,4.3,24.545,684.966,64.02,1786.539,0.031,NA
"545","MOZ",2026,3.9,26.288,713.844,67.723,1839.003,0.031,NA
"546","MOZ",2027,3.8,27.954,738.92,71.616,1893.042,0.032,NA
"547","MOZ",2028,10,31.417,808.686,80.221,2064.905,0.034,NA
"548","MOZ",2029,10,35.283,884.727,89.86,2253.255,0.036,NA
"549","NAM",2012,5.1,13.016,6009.224,19.97,9219.314,0.02,NA
"550","NAM",2013,5.6,12.168,5472.955,21.45,9648.049,0.021,NA
"551","NAM",2014,6.1,12.434,5449.076,23.153,10146.954,0.021,NA
"552","NAM",2015,4.3,11.45,4888.059,24.364,10401.038,0.022,NA
"553","NAM",2016,0,10.719,4454.9,24.604,10225.78,0.021,NA
"554","NAM",2017,-1,12.883,5210.902,24.788,10026.028,0.02,NA
"555","NAM",2018,1.1,13.676,5381.47,25.396,9993.113,0.019,NA
"556","NAM",2019,-0.8,12.539,4798.261,25.47,9746.354,0.018,NA
"557","NAM",2020,-8.1,10.583,3937.667,25.525,9496.984,0.018,NA
"558","NAM",2021,3.6,12.399,4476.585,27.288,9851.91,0.018,NA
"559","NAM",2022,5.3,12.562,4405.788,30.797,10801.167,0.018,NA
"560","NAM",2023,4.2,12.345,4216.111,33.233,11349.849,0.018,NA
"561","NAM",2024,3.1,13.185,4409.957,35.071,11730.163,0.018,NA
"562","NAM",2025,4.2,14.364,4710.76,37.2,12199.878,0.018,NA
"563","NAM",2026,3.4,15.224,4900.494,39.161,12605.275,0.018,NA
"564","NAM",2027,2.5,15.892,5021.649,40.88,12917.978,0.018,NA
"565","NAM",2028,2.6,16.603,5154.199,42.724,13262.893,0.018,NA
"566","NAM",2029,2.6,17.364,5297.095,44.636,13616.553,0.018,NA
"567","NER",2012,10.5,9.412,528.921,18.539,1041.771,0.019,NA
"568","NER",2013,5.3,10.206,551.557,19.855,1073.013,0.019,NA
"569","NER",2014,6.6,10.83,562.888,21.543,1119.705,0.02,NA
"570","NER",2015,4.4,9.684,484.173,22.699,1134.831,0.02,NA
"571","NER",2016,5.7,10.35,497.885,24.23,1165.516,0.021,NA
"572","NER",2017,5,11.181,517.589,25.897,1198.809,0.021,NA
"573","NER",2018,7,12.814,570.983,28.249,1258.698,0.021,NA
"574","NER",2019,6.1,12.917,554.124,32.635,1399.988,0.023,NA
"575","NER",2020,3.5,13.764,568.606,35.5,1466.542,0.026,NA
"576","NER",2021,1.4,14.923,593.802,38.85,1545.922,0.025,NA
"577","NER",2022,11.9,15.458,592.621,46.557,1784.908,0.027,NA
"578","NER",2023,2.4,16.809,621.04,49.378,1824.328,0.027,NA
"579","NER",2024,9.9,19.599,697.974,55.547,1978.174,0.029,NA
"580","NER",2025,7.3,21.907,752.146,60.699,2084.064,0.03,NA
"581","NER",2026,6.1,23.995,794.429,65.597,2171.813,0.031,NA
"582","NER",2027,6.4,25.999,830.243,71.095,2270.358,0.031,NA
"583","NER",2028,6,28.091,865.439,76.746,2364.426,0.032,NA
"584","NER",2029,6,30.374,903.018,82.846,2463.045,0.033,NA
"585","NGA",2012,4.3,460.952,2756.41,817.445,4888.177,0.838,NA
"586","NGA",2013,5.4,514.966,2998.068,876.205,5101.154,0.855,NA
"587","NGA",2014,6.3,568.499,3222.691,947.715,5372.381,0.879,NA
"588","NGA",2015,2.7,492.437,2718.586,981.883,5420.667,0.873,NA
"589","NGA",2016,-1.6,404.649,2176.001,975.187,5244.068,0.833,NA
"590","NGA",2017,0.8,375.745,1968.563,1000.651,5242.497,0.809,NA
"591","NGA",2018,1.9,421.737,2153.094,1041.739,5318.387,0.792,NA
"592","NGA",2019,2.2,474.498,2361.108,1123.348,5589.795,0.806,NA
"593","NGA",2020,-1.8,432.716,2099.135,1145.673,5557.74,0.824,NA
"594","NGA",2021,3.6,441.632,2089.072,1200.097,5676.876,0.772,NA
"595","NGA",2022,3.3,476.468,2198.266,1327.463,6124.479,0.771,NA
"596","NGA",2023,2.9,363.816,1637.468,1414.567,6366.706,0.768,NA
"597","NGA",2024,2.9,199.721,877.073,1489.832,6542.585,0.766,NA
"598","NGA",2025,3.2,194.955,835.488,1564.86,6706.266,0.765,NA
"599","NGA",2026,3,224.78,940.215,1641.502,6866.114,0.763,NA
"600","NGA",2027,3.3,239.413,977.587,1727.559,7054.084,0.765,NA
"601","NGA",2028,3.3,260.959,1040.381,1817.973,7247.828,0.767,NA
"602","NGA",2029,3.3,268.949,1047.084,1912.752,7446.817,0.769,NA
"603","RWA",2012,8.6,7.654,730.185,16.789,1601.601,0.017,NA
"604","RWA",2013,4.7,7.821,728.395,17.882,1665.511,0.017,NA
"605","RWA",2014,6.2,8.24,749.269,19.313,1756.232,0.018,NA
"606","RWA",2015,8.9,8.546,758.834,21.22,1884.158,0.019,NA
"607","RWA",2016,6,8.695,753.876,22.701,1968.243,0.019,NA
"608","RWA",2017,3.9,9.253,783.521,24.012,2033.333,0.019,NA
"609","RWA",2018,8.5,9.638,797.2,26.543,2195.48,0.02,NA
"610","RWA",2019,9.4,10.349,836.286,29.847,2411.965,0.021,NA
"611","RWA",2020,-3.4,10.174,803.456,29.853,2357.497,0.021,NA
"612","RWA",2021,10.9,11.066,854.139,36.473,2815.21,0.023,NA
"613","RWA",2022,8.2,13.313,1005.011,42.259,3190.211,0.025,NA
"614","RWA",2023,8.2,14.097,1044.352,47.39,3510.651,0.026,NA
"615","RWA",2024,7,13.663,985.99,51.918,3746.809,0.027,NA
"616","RWA",2025,6.5,14.022,990.116,56.309,3975.983,0.028,NA
"617","RWA",2026,6.8,14.933,1031.914,61.276,4234.428,0.028,NA
"618","RWA",2027,7.2,16.154,1092.522,66.918,4525.744,0.03,NA
"619","RWA",2028,7.3,17.587,1168.326,73.112,4856.932,0.031,NA
"620","RWA",2029,7.3,19.243,1255.892,79.887,5213.97,0.032,NA
"621","STP",2012,2.9,0.231,1262.796,0.541,2953.561,0.001,NA
"622","STP",2013,5.1,0.269,1439.109,0.578,3090.075,0.001,NA
"623","STP",2014,4.9,0.295,1545.253,0.617,3229.07,0.001,NA
"624","STP",2015,1.5,0.262,1335.729,0.632,3224.798,0.001,NA
"625","STP",2016,5.2,0.294,1470.016,0.671,3355.49,0.001,NA
"626","STP",2017,4.1,0.325,1594.356,0.711,3486.339,0.001,NA
"627","STP",2018,4.4,0.387,1851.025,0.828,3963.416,0.001,NA
"628","STP",2019,2,0.416,1953.567,0.993,4664.053,0.001,NA
"629","STP",2020,2.6,0.476,2181.87,1.119,5131.202,0.001,NA
"630","STP",2021,1.9,0.529,2370.311,1.272,5705.985,0.001,NA
"631","STP",2022,0.2,0.546,2404.719,1.366,6017.083,0.001,NA
"632","STP",2023,0.4,0.684,2949.403,1.421,6123.667,0.001,NA
"633","STP",2024,1.1,0.812,3424.836,1.471,6205.203,0.001,NA
"634","STP",2025,3.3,0.952,3933.156,1.547,6391.587,0.001,NA
"635","STP",2026,4.7,1.071,4165.429,1.65,6418.371,0.001,NA
"636","STP",2027,4.1,1.167,4450.578,1.749,6669.805,0.001,NA
"637","STP",2028,3.5,1.267,4738.015,1.843,6891.561,0.001,NA
"638","STP",2029,3.5,1.375,5042.035,1.943,7121.461,0.001,NA
"639","SEN",2012,4,17.672,1318.614,35.284,2632.776,0.036,NA
"640","SEN",2013,2.4,18.919,1372.686,36.751,2666.487,0.036,NA
"641","SEN",2014,6.2,19.802,1397.017,39.718,2802.026,0.037,NA
"642","SEN",2015,6.4,17.777,1219.373,42.639,2924.791,0.038,NA
"643","SEN",2016,6.4,19.035,1269.553,45.78,3053.32,0.039,NA
"644","SEN",2017,7.4,20.989,1361.221,50.052,3246.034,0.04,NA
"645","SEN",2018,6.2,23.127,1458.73,53.794,3393.045,0.041,NA
"646","SEN",2019,4.6,23.405,1436.224,59.655,3660.65,0.043,NA
"647","SEN",2020,1.3,24.534,1465.244,62.926,3758.161,0.045,NA
"648","SEN",2021,6.5,27.584,1603.346,72.001,4185.161,0.046,NA
"649","SEN",2022,4,27.744,1569.546,80.219,4538.232,0.047,NA
"650","SEN",2023,4.6,30.937,1703.392,86.931,4786.495,0.047,NA
"651","SEN",2024,6,33.685,1805.139,94.351,5056.15,0.048,NA
"652","SEN",2025,9.3,37.804,1971.701,104.994,5476.126,0.051,NA
"653","SEN",2026,4.9,40.606,2061.24,112.229,5696.994,0.052,NA
"654","SEN",2027,5.1,43.459,2147.108,120.176,5937.369,0.053,NA
"655","SEN",2028,5.2,47.234,2271.229,128.802,6193.428,0.054,NA
"656","SEN",2029,4.1,52.509,2457.392,136.49,6387.676,0.055,NA
"657","SYC",2012,3.8,1.06,11999.897,1.883,21318.951,0.002,NA
"658","SYC",2013,6.4,1.328,14762.223,2.037,22648.015,0.002,NA
"659","SYC",2014,4.7,1.388,15189.845,2.17,23757.054,0.002,NA
"660","SYC",2015,8.9,1.432,15375.608,2.386,25614.208,0.002,NA
"661","SYC",2016,12.1,1.568,16721.449,2.7,28789.615,0.002,NA
"662","SYC",2017,7,1.675,17738.31,2.94,31125.941,0.002,NA
"663","SYC",2018,4.9,1.777,18602.985,3.105,32516.479,0.002,NA
"664","SYC",2019,5.5,1.867,19366.719,3.341,34650.822,0.002,NA
"665","SYC",2020,-11.7,1.384,14235.574,3.058,31455.715,0.002,NA
"666","SYC",2021,0.6,1.49,15195.623,2.976,30350.602,0.002,NA
"667","SYC",2022,15,2.058,20804.533,3.665,37054.485,0.002,NA
"668","SYC",2023,3.2,2.141,21455.112,3.917,39248.893,0.002,NA
"669","SYC",2024,3.1,2.144,21289.801,4.136,41077.691,0.002,NA
"670","SYC",2025,3.9,2.235,22001.423,4.375,43070.407,0.002,NA
"671","SYC",2026,3.4,2.344,22873.682,4.608,44962.345,0.002,NA
"672","SYC",2027,3.4,2.463,23818.846,4.853,46936.06,0.002,NA
"673","SYC",2028,3.5,2.592,24841.316,5.114,49022.302,0.002,NA
"674","SYC",2029,3.5,2.725,25886.1,5.39,51212.133,0.002,NA
"675","SLE",2012,6.7,5.746,856.045,15.188,2262.572,0.016,NA
"676","SLE",2013,9.4,6.736,981.3,16.903,2462.496,0.016,NA
"677","SLE",2014,-0.6,6.521,929.266,17.09,2435.457,0.016,NA
"678","SLE",2015,-3.1,6.75,941.231,16.717,2330.876,0.015,NA
"679","SLE",2016,4.7,6.023,821.872,17.665,2410.296,0.015,NA
"680","SLE",2017,3.9,5.812,776.064,18.69,2495.803,0.015,NA
"681","SLE",2018,3.4,6.39,835.315,19.948,2607.482,0.015,NA
"682","SLE",2019,5.5,6.519,834.368,20.908,2675.95,0.015,NA
"683","SLE",2020,-1.3,6.682,837.636,21.516,2697.228,0.015,NA
"684","SLE",2021,5.9,6.994,859.108,23.059,2832.351,0.015,NA
"685","SLE",2022,5.3,7.119,856.815,26.016,3130.997,0.015,NA
"686","SLE",2023,5.7,6.397,754.283,28.491,3359.662,0.015,NA
"687","SLE",2024,4,7.411,856.315,30.337,3505.131,0.016,NA
"688","SLE",2025,4.5,7.804,883.486,32.289,3655.402,0.016,NA
"689","SLE",2026,4.7,7.95,881.807,34.42,3817.912,0.016,NA
"690","SLE",2027,4.7,8.338,906.224,36.684,3986.918,0.016,NA
"691","SLE",2028,4.7,8.861,943.643,39.098,4163.507,0.016,NA
"692","SLE",2029,4.6,9.304,970.815,41.66,4346.725,0.017,NA
"693","ZAF",2012,2.4,434.4,8185.718,688.064,12965.711,0.705,NA
"694","ZAF",2013,2.5,400.877,7431.908,717.168,13295.661,0.7,NA
"695","ZAF",2014,1.4,381.195,6952.314,739.975,13495.807,0.686,NA
"696","ZAF",2015,1.3,346.663,6222.526,756.715,13582.862,0.673,NA
"697","ZAF",2016,0.7,323.493,5721.189,768.982,13599.946,0.657,NA
"698","ZAF",2017,1.2,381.317,6647.093,791.817,13802.902,0.64,NA
"699","ZAF",2018,1.6,405.093,6956.41,782.329,13434.461,0.595,NA
"700","ZAF",2019,0.3,389.245,6582.757,796.183,13464.726,0.571,NA
"701","ZAF",2020,-6.2,337.876,5630.983,767.391,12789.212,0.552,NA
"702","ZAF",2021,5,420.778,6938.723,843.28,13905.876,0.542,NA
"703","ZAF",2022,1.9,406.755,6629.419,920.669,15005.365,0.534,NA
"704","ZAF",2023,0.7,380.592,6111.746,960.463,15423.596,0.521,NA
"705","ZAF",2024,1.1,403.045,6377.068,993.745,15723.251,0.511,NA
"706","ZAF",2025,1.5,418.046,6517.088,1026.897,16008.699,0.502,NA
"707","ZAF",2026,1.5,432.512,6643.386,1061.475,16304.263,0.494,NA
"708","ZAF",2027,1.5,446.803,6761.907,1097.662,16612.014,0.486,NA
"709","ZAF",2028,1.5,460.933,6873.106,1134.077,16910.571,0.479,NA
"710","ZAF",2029,1.5,476.21,6996.419,1172.063,17219.822,0.471,NA
"711","SSD",2012,-50.3,11.267,1041.463,4.877,450.779,0.005,NA
"712","SSD",2013,27.3,14.947,1337.232,6.312,564.729,0.006,NA
"713","SSD",2014,1.6,15.178,1316.271,6.522,565.616,0.006,NA
"714","SSD",2015,-0.2,15.326,1289.835,6.567,552.712,0.006,NA
"715","SSD",2016,-13.3,2.899,237.024,5.748,469.974,0.005,NA
"716","SSD",2017,-5.8,1.804,143.342,5.512,437.974,0.004,NA
"717","SSD",2018,-2.1,3.118,240.32,7.418,571.679,0.006,NA
"718","SSD",2019,0.9,4.044,302.262,7.797,582.824,0.006,NA
"719","SSD",2020,-6.5,5.423,393.589,8.622,625.73,0.006,NA
"720","SSD",2021,5.3,5.94,418.969,14.5,1022.662,0.009,NA
"721","SSD",2022,-5.2,8.037,550.861,14.728,1009.485,0.009,NA
"722","SSD",2023,2.5,7.178,478.118,15.645,1042.097,0.008,NA
"723","SSD",2024,-26.4,5.268,340.986,11.786,762.925,0.006,NA
"724","SSD",2025,27.2,5.312,334.14,15.264,960.241,0.007,NA
"725","SSD",2026,25,7.097,433.9,19.427,1187.674,0.009,NA
"726","SSD",2027,4.9,7.379,438.409,20.747,1232.619,0.009,NA
"727","SSD",2028,4.9,7.736,446.639,22.162,1279.566,0.009,NA
"728","SSD",2029,4.9,8.362,469.176,23.682,1328.792,0.01,NA
"729","TGO",2012,6.3,5.417,782.049,11.498,1659.929,0.012,NA
"730","TGO",2013,5.8,6.022,847.4,12.374,1741.355,0.012,NA
"731","TGO",2014,5.6,6.395,877.419,13.299,1824.715,0.012,NA
"732","TGO",2015,5.5,5.756,770.221,14.157,1894.308,0.013,NA
"733","TGO",2016,5.7,6.069,792.222,15.111,1972.312,0.013,NA
"734","TGO",2017,4,6.385,813.108,15.998,2037.193,0.013,NA
"735","TGO",2018,4.8,7.033,873.964,17.072,2121.584,0.013,NA
"736","TGO",2019,4.9,6.993,848.341,18.743,2273.8,0.013,NA
"737","TGO",2020,2,7.4,876.511,20.402,2416.58,0.015,NA
"738","TGO",2021,6,8.338,964.325,22.859,2643.592,0.015,NA
"739","TGO",2022,5.8,8.144,919.575,25.912,2925.819,0.015,NA
